id,org,station,lat,lon,begperiod,Sample,Radionuclide,Dt,Dt_unc,ND,Unit
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/8/30,Crimson sea bream (muscle),Cs-137,,,3.3,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/8/30,John dory (muscle),Cs-137,,,3.2,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/8/30,Smooth dogfish (muscle),Cs-137,,,2.9,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/8/30,Searobin (muscle),Cs-137,,,3.6,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/6/28,Lepidotrigla microptena (muscle),Cs-134,,,4.6,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/6/28,Yellow goosefish (whole),Cs-134,,,3.3,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/6/28,Common skete (muscle),Cs-134,,,3.2,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/6/28,Flatfish (muscle),Cs-134,,,4.1,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/6/28,Littlemouth flounder (muscle),Cs-134,,,3.9,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/6/28,Roundnose flounder (muscle),Cs-134,,,4.0,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/6/28,Ridged-eye flounder (muscle),Cs-134,,,3.5,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/6/28,Crimson sea bream (muscle),Cs-134,,,4.2,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/6/28,Stone flounder (muscle),Cs-134,,,3.8,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/6/28,Marbled sole (muscle),Cs-134,,,3.6,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/6/28,John dory (muscle),Cs-134,,,3.7,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/6/28,Lepidotrigla microptena (muscle),Cs-137,,,3.8,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/6/28,Yellow goosefish (whole),Cs-137,,,3.6,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/6/28,Common skete (muscle),Cs-137,,,3.9,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/6/28,Flatfish (muscle),Cs-137,,,3.0,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/6/28,Littlemouth flounder (muscle),Cs-137,,,4.3,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/6/28,Roundnose flounder (muscle),Cs-137,,,3.7,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/6/28,Ridged-eye flounder (muscle),Cs-137,,,2.8,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/6/28,Crimson sea bream (muscle),Cs-137,,,3.2,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/6/28,Stone flounder (muscle),Cs-137,,,3.6,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/6/28,Marbled sole (muscle),Cs-137,,,3.8,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/6/28,John dory (muscle),Cs-137,,,3.6,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/5/31,Lepidotrigla microptena (muscle),Cs-134,,,3.6,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/5/31,Yellow goosefish (whole),Cs-134,,,3.5,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/5/31,Common skete (muscle),Cs-134,,,3.1,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/5/31,Microstomus achne (muscle),Cs-134,,,3.4,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/5/31,Flatfish (muscle),Cs-134,,,3.1,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/5/31,Flatfish (muscle),Cs-134,,,3.5,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/5/31,Littlemouth flounder (muscle),Cs-134,,,4.3,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/5/31,Roundnose flounder (muscle),Cs-134,,,3.2,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/5/31,Ridged-eye flounder (muscle),Cs-134,,,4.1,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/5/31,Stone flounder (muscle),Cs-134,,,3.5,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/5/31,Marbled sole (muscle),Cs-134,,,3.4,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/5/31,White croaker (muscle),Cs-134,,,3.6,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/5/31,Lepidotrigla microptena (muscle),Cs-137,,,2.9,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/5/31,Yellow goosefish (whole),Cs-137,,,3.7,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/5/31,Common skete (muscle),Cs-137,,,3.2,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/5/31,Microstomus achne (muscle),Cs-137,,,3.7,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/5/31,Flatfish (muscle),Cs-137,,,2.3,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/5/31,Flatfish (muscle),Cs-137,,,3.7,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/5/31,Littlemouth flounder (muscle),Cs-137,,,3.7,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/5/31,Roundnose flounder (muscle),Cs-137,,,3.5,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/5/31,Ridged-eye flounder (muscle),Cs-137,,,3.5,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/5/31,Stone flounder (muscle),Cs-137,,,3.5,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/5/31,Marbled sole (muscle),Cs-137,,,3.6,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/5/31,White croaker (muscle),Cs-137,,,3.8,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/3/15,Lepidotrigla microptena (muscle),Cs-134,,,3.9,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/3/15,Common skete (muscle),Cs-134,,,3.5,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/3/15,Pointhead flounder (muscle),Cs-134,,,3.1,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/3/15,Microstomus achne (muscle),Cs-134,,,3.9,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/3/15,Flatfish (muscle),Cs-134,,,3.7,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/3/15,Flatfish (muscle),Cs-134,,,2.9,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/3/15,Roundnose flounder (muscle),Cs-134,,,4.3,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/3/15,Ridged-eye flounder (muscle),Cs-134,,,3.7,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/3/15,Marbled sole (muscle),Cs-134,,,3.7,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/3/15,Searobin (muscle),Cs-134,,,3.5,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/3/15,Lepidotrigla microptena (muscle),Cs-137,,,4.0,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/3/15,Common skete (muscle),Cs-137,,,3.6,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/3/15,Pointhead flounder (muscle),Cs-137,,,3.6,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/3/15,Microstomus achne (muscle),Cs-137,,,3.7,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/3/15,Flatfish (muscle),Cs-137,,,3.7,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/3/15,Flatfish (muscle),Cs-137,,,3.2,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/3/15,Roundnose flounder (muscle),Cs-137,,,4.2,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/3/15,Ridged-eye flounder (muscle),Cs-137,,,3.0,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/3/15,Marbled sole (muscle),Cs-137,,,3.3,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/3/15,Searobin (muscle),Cs-137,,,3.1,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/2/10,Lepidotrigla microptena (muscle),Cs-134,,,3.4,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/2/10,Yellow goosefish (whole),Cs-134,,,3.3,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/2/10,Black rockfish (muscle),Cs-134,,,3.4,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/2/10,Common skete (muscle),Cs-134,,,3.7,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/2/10,Microstomus achne (muscle),Cs-134,,,3.7,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/2/10,Flatfish (muscle),Cs-134,,,4.7,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/2/10,Flatfish (muscle),Cs-134,,,3.7,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/2/10,Roundnose flounder (muscle),Cs-134,,,4.0,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/2/10,Sea bass (muscle),Cs-134,,,3.2,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/2/10,Stone flounder (muscle),Cs-134,,,2.9,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/2/10,Smooth dogfish (muscle),Cs-134,,,3.6,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/2/10,Lepidotrigla microptena (muscle),Cs-137,,,3.3,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/2/10,Yellow goosefish (whole),Cs-137,,,3.1,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/2/10,Black rockfish (muscle),Cs-137,,,3.3,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/2/10,Common skete (muscle),Cs-137,,,3.3,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/2/10,Microstomus achne (muscle),Cs-137,,,3.6,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/2/10,Flatfish (muscle),Cs-137,,,3.2,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/2/10,Roundnose flounder (muscle),Cs-137,,,3.8,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/2/10,Sea bass (muscle),Cs-137,,,2.9,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/2/10,Stone flounder (muscle),Cs-137,,,3.5,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2022/2/10,Smooth dogfish (muscle),Cs-137,,,3.5,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/12/14,Lepidotrigla microptena (muscle),Cs-134,,,3.0,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/12/14,Takifugu snyderi (muscle),Cs-134,,,3.5,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/12/14,Flatfish (muscle),Cs-134,,,3.7,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/12/14,Roundnose flounder (muscle),Cs-134,,,3.3,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/12/14,Sea bass (muscle),Cs-134,,,3.1,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/12/14,Crimson sea bream (muscle),Cs-134,,,3.8,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/12/14,Red sea bream (muscle),Cs-134,,,2.7,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/12/14,Marbled sole (muscle),Cs-134,,,3.7,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/12/14,Smooth dogfish (muscle),Cs-134,,,4.0,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/12/14,Searobin (muscle),Cs-134,,,4.0,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/12/14,Lepidotrigla microptena (muscle),Cs-137,,,3.9,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/12/14,Takifugu snyderi (muscle),Cs-137,,,3.2,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/12/14,Flatfish (muscle),Cs-137,,,3.1,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/12/14,Roundnose flounder (muscle),Cs-137,,,3.9,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/12/14,Sea bass (muscle),Cs-137,,,3.4,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/12/14,Crimson sea bream (muscle),Cs-137,,,3.3,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/12/14,Red sea bream (muscle),Cs-137,,,3.0,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/12/14,Marbled sole (muscle),Cs-137,,,3.7,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/12/14,Smooth dogfish (muscle),Cs-137,,,3.0,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/12/14,Searobin (muscle),Cs-137,,,3.4,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/11/30,Lepidotrigla microptena (muscle),Cs-134,,,3.8,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/11/30,Common skete (muscle),Cs-134,,,3.5,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/11/30,Takifugu snyderi (muscle),Cs-134,,,4.1,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/11/30,Flatfish (muscle),Cs-134,,,4.4,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/11/30,Sea bass (muscle),Cs-134,,,3.6,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/11/30,Crimson sea bream (muscle),Cs-134,,,3.2,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/11/30,Red sea bream (muscle),Cs-134,,,3.7,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/11/30,Marbled sole (muscle),Cs-134,,,3.6,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/11/30,John dory (muscle),Cs-134,,,4.0,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/11/30,Smooth dogfish (muscle),Cs-134,,,3.0,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/11/30,Searobin (muscle),Cs-134,,,4.3,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/11/30,Lepidotrigla microptena (muscle),Cs-137,,,3.5,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/11/30,Common skete (muscle),Cs-137,,,3.3,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/11/30,Takifugu snyderi (muscle),Cs-137,,,3.7,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/11/30,Flatfish (muscle),Cs-137,,,3.6,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/11/30,Sea bass (muscle),Cs-137,,,3.9,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/11/30,Crimson sea bream (muscle),Cs-137,,,3.9,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/11/30,Red sea bream (muscle),Cs-137,,,3.6,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/11/30,Marbled sole (muscle),Cs-137,,,3.4,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/11/30,John dory (muscle),Cs-137,,,3.5,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/11/30,Smooth dogfish (muscle),Cs-137,,,3.5,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/11/30,Searobin (muscle),Cs-137,,,3.0,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/10/19,Common skete (muscle),Cs-134,,,3.8,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/10/19,Takifugu snyderi (muscle),Cs-134,,,3.7,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/10/19,Japanese angel shark  (muscle),Cs-134,,,3.2,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/10/19,Stingray (muscle),Cs-134,,,2.8,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/10/19,Common skete (muscle),Cs-137,,,3.6,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/10/19,Takifugu snyderi (muscle),Cs-137,,,4.2,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/10/19,Japanese angel shark  (muscle),Cs-137,,,3.5,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/10/19,Stingray (muscle),Cs-137,,,3.2,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/9/14,Lepidotrigla microptena (muscle),Cs-134,,,4.0,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/9/14,Common skete (muscle),Cs-134,,,3.8,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/9/14,Takifugu snyderi (muscle),Cs-134,,,3.8,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/9/14,Crimson sea bream (muscle),Cs-134,,,3.4,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/9/14,Red sea bream (muscle),Cs-134,,,3.6,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/9/14,Marbled sole (muscle),Cs-134,,,3.6,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/9/14,John dory (muscle),Cs-134,,,3.3,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/9/14,Smooth dogfish (muscle),Cs-134,,,3.9,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/9/14,Searobin (muscle),Cs-134,,,3.7,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/9/14,Lepidotrigla microptena (muscle),Cs-137,,,4.1,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/9/14,Common skete (muscle),Cs-137,,,4.3,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/9/14,Takifugu snyderi (muscle),Cs-137,,,3.2,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/9/14,Crimson sea bream (muscle),Cs-137,,,3.7,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/9/14,Red sea bream (muscle),Cs-137,,,3.8,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/9/14,Marbled sole (muscle),Cs-137,,,3.4,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/9/14,John dory (muscle),Cs-137,,,3.5,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/9/14,Smooth dogfish (muscle),Cs-137,,,3.2,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/9/14,Searobin (muscle),Cs-137,,,3.8,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/8/27,Lepidotrigla microptena (muscle),Cs-134,,,2.8,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/8/27,Common skete (muscle),Cs-134,,,3.7,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/8/27,Takifugu snyderi (muscle),Cs-134,,,3.7,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/8/27,Crimson sea bream (muscle),Cs-134,,,3.4,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/8/27,Red sea bream (muscle),Cs-134,,,3.2,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/8/27,John dory (muscle),Cs-134,,,3.7,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/8/27,Mirror dory (muscle),Cs-134,,,4.0,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/8/27,Lepidotrigla microptena (muscle),Cs-137,,,3.9,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/8/27,Common skete (muscle),Cs-137,,,3.9,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/8/27,Takifugu snyderi (muscle),Cs-137,,,3.7,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/8/27,Crimson sea bream (muscle),Cs-137,,,3.8,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/8/27,Red sea bream (muscle),Cs-137,,,4.0,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/8/27,John dory (muscle),Cs-137,,,3.6,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/8/27,Mirror dory (muscle),Cs-137,,,3.7,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/7/21,Lepidotrigla microptena (muscle),Cs-134,,,3.5,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/7/21,Yellow goosefish (whole),Cs-134,,,3.5,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/7/21,Common skete (muscle),Cs-134,,,3.4,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/7/21,Roundnose flounder (muscle),Cs-134,,,3.7,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/7/21,Crimson sea bream (muscle),Cs-134,,,3.7,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/7/21,John dory (muscle),Cs-134,,,3.5,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/7/21,Smooth dogfish (muscle),Cs-134,,,2.6,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/7/21,Lepidotrigla microptena (muscle),Cs-137,,,4.4,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/7/21,Yellow goosefish (whole),Cs-137,,,3.9,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/7/21,Common skete (muscle),Cs-137,,,3.0,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/7/21,Roundnose flounder (muscle),Cs-137,,,3.4,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/7/21,Crimson sea bream (muscle),Cs-137,,,3.6,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/7/21,John dory (muscle),Cs-137,,,3.4,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/7/21,Smooth dogfish (muscle),Cs-137,,,4.0,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/5/25,Lepidotrigla microptena (muscle),Cs-134,,,3.7,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/5/25,Yellow goosefish (whole),Cs-134,,,3.4,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/5/25,Common skete (muscle),Cs-134,,,3.9,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/5/25,Pointhead flounder (muscle),Cs-134,,,3.6,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/5/25,Microstomus achne (muscle),Cs-134,,,3.3,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/5/25,Flatfish (muscle),Cs-134,,,3.4,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/5/25,Flatfish (muscle),Cs-134,,,4.1,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/5/25,Littlemouth flounder (muscle),Cs-134,,,3.7,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/5/25,Roundnose flounder (muscle),Cs-134,,,3.9,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/5/25,Willowy flounder (muscle),Cs-134,,,3.6,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/5/25,Stone flounder (muscle),Cs-134,,,4.1,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/5/25,Marbled sole (muscle),Cs-134,,,3.5,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/5/25,Lepidotrigla microptena (muscle),Cs-137,,,4.0,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/5/25,Yellow goosefish (whole),Cs-137,,,3.5,Bq/kg-fresh
275,TEPCO,T-B4,37.3483333333,141.1486111111,2021/5/25,Common skete (muscle),Cs-137,,,3.6,Bq/kg-fresh
