File Creation Date,2025-08-08
Sampling Location,Around 3km offshore of Ukedo River (T-S3) (Fish)

Date and time of Sampling,Sample,Radionuclide,Dt,ND,Unit
2022/12/22,Searobin (muscle),Cs-137,,3.1,Bq/kg-fresh
2022/12/22,Flatfish (muscle),H-3:TFWT,,0.079,Bq/L
2022/12/22,Flatfish (muscle),H-3:TFWT,,0.063,Bq/kg-fresh
2022/12/22,Flatfish (muscle),H-3:OBT,,0.28,Bq/L
2022/12/22,Flatfish (muscle),H-3:OBT,,0.036,Bq/kg-fresh
2022/11/17,Flatfish (muscle),Cs-134,,3.4,Bq/kg-fresh
2022/11/17,Flatfish (muscle),Cs-134,,6.3,Bq/kg-fresh
2022/11/17,Stone flounder (muscle),Cs-134,,3.1,Bq/kg-fresh
2022/11/17,Searobin (muscle),Cs-134,,3.0,Bq/kg-fresh
2022/11/17,Red sea bream (muscle),Cs-134,,3.5,Bq/kg-fresh
2022/11/17,Flatfish (muscle),Cs-137,,3.6,Bq/kg-fresh
2022/11/17,Flatfish (muscle),Cs-137,,5.3,Bq/kg-fresh
2022/11/17,Stone flounder (muscle),Cs-137,,4.7,Bq/kg-fresh
2022/11/17,Searobin (muscle),Cs-137,,3.6,Bq/kg-fresh
2022/11/17,Red sea bream (muscle),Cs-137,,3.7,Bq/kg-fresh
2022/11/17,Flatfish (muscle),H-3:TFWT,0.11,,Bq/L
2022/11/17,Flatfish (muscle),H-3:TFWT,0.087,,Bq/kg-fresh
2022/11/17,Flatfish (muscle),H-3:OBT,,0.29,Bq/L
2022/11/17,Flatfish (muscle),H-3:OBT,,0.039,Bq/kg-fresh
2022/10/20,Common skete (muscle),Cs-134,,4.2,Bq/kg-fresh
2022/10/20,Flatfish (muscle),Cs-134,,3.5,Bq/kg-fresh
2022/10/20,Flatfish (muscle),Cs-134,,5.6,Bq/kg-fresh
2022/10/20,Searobin (muscle),Cs-134,,3.4,Bq/kg-fresh
2022/10/20,Japanese angel shark  (muscle),Cs-134,,4.2,Bq/kg-fresh
2022/10/20,John dory (muscle),Cs-134,,3.7,Bq/kg-fresh
2022/10/20,Greenling (muscle),Cs-134,,4.3,Bq/kg-fresh
2022/10/20,Common skete (muscle),Cs-137,,3.2,Bq/kg-fresh
2022/10/20,Flatfish (muscle),Cs-137,,3.7,Bq/kg-fresh
2022/10/20,Flatfish (muscle),Cs-137,,5.6,Bq/kg-fresh
2022/10/20,Searobin (muscle),Cs-137,,3.5,Bq/kg-fresh
2022/10/20,Japanese angel shark  (muscle),Cs-137,,3.7,Bq/kg-fresh
2022/10/20,John dory (muscle),Cs-137,,3.7,Bq/kg-fresh
2022/10/20,Greenling (muscle),Cs-137,,3.3,Bq/kg-fresh
2022/10/20,Flatfish (muscle),H-3:TFWT,,0.071,Bq/L
2022/10/20,Flatfish (muscle),H-3:TFWT,,0.056,Bq/kg-fresh
2022/10/20,Flatfish (muscle),H-3:OBT,,0.25,Bq/L
2022/10/20,Flatfish (muscle),H-3:OBT,,0.033,Bq/kg-fresh
2022/9/7,Common skete (muscle),Cs-134,,4.1,Bq/kg-fresh
2022/9/7,Flatfish (muscle),Cs-134,,5.1,Bq/kg-fresh
2022/9/7,Searobin (muscle),Cs-134,,3.9,Bq/kg-fresh
2022/9/7,Japanese angel shark  (muscle),Cs-134,,3.7,Bq/kg-fresh
2022/9/7,John dory (muscle),Cs-134,,4.2,Bq/kg-fresh
2022/9/7,Common skete (muscle),Cs-137,,3.5,Bq/kg-fresh
2022/9/7,Flatfish (muscle),Cs-137,,5.4,Bq/kg-fresh
2022/9/7,Searobin (muscle),Cs-137,,3.5,Bq/kg-fresh
2022/9/7,Japanese angel shark  (muscle),Cs-137,,3.6,Bq/kg-fresh
2022/9/7,John dory (muscle),Cs-137,,3.5,Bq/kg-fresh
2022/8/3,Common skete (muscle),Cs-134,,3.5,Bq/kg-fresh
2022/8/3,Flatfish (muscle),Cs-134,,6.1,Bq/kg-fresh
2022/8/3,Stingray (muscle),Cs-134,,3.9,Bq/kg-fresh
2022/8/3,Searobin (muscle),Cs-134,,3.6,Bq/kg-fresh
2022/8/3,Common skete (muscle),Cs-137,,3.5,Bq/kg-fresh
2022/8/3,Flatfish (muscle),Cs-137,,5.3,Bq/kg-fresh
2022/8/3,Stingray (muscle),Cs-137,,3.8,Bq/kg-fresh
2022/8/3,Searobin (muscle),Cs-137,,3.1,Bq/kg-fresh
2022/8/3,Flatfish (muscle),H-3:TFWT,0.12,,Bq/L
2022/8/3,Flatfish (muscle),H-3:TFWT,0.094,,Bq/kg-fresh
2022/8/3,Flatfish (muscle),H-3:OBT,,0.26,Bq/L
2022/8/3,Flatfish (muscle),H-3:OBT,,0.039,Bq/kg-fresh
2022/7/12,Common skete (muscle),Cs-134,,3.6,Bq/kg-fresh
2022/7/12,Flatfish (muscle),Cs-134,,6.1,Bq/kg-fresh
2022/7/12,Flatfish (muscle),Cs-134,,3.4,Bq/kg-fresh
2022/7/12,Searobin (muscle),Cs-134,,3.5,Bq/kg-fresh
2022/7/12,Flathead (muscle),Cs-134,,3.6,Bq/kg-fresh
2022/7/12,Japanese angel shark  (muscle),Cs-134,,3.9,Bq/kg-fresh
2022/7/12,Common skete (muscle),Cs-137,,3.5,Bq/kg-fresh
2022/7/12,Flatfish (muscle),Cs-137,,5.8,Bq/kg-fresh
2022/7/12,Flatfish (muscle),Cs-137,,3.2,Bq/kg-fresh
2022/7/12,Searobin (muscle),Cs-137,,3.8,Bq/kg-fresh
2022/7/12,Flathead (muscle),Cs-137,,3.4,Bq/kg-fresh
2022/7/12,Japanese angel shark  (muscle),Cs-137,,3.9,Bq/kg-fresh
2022/7/12,Flatfish (muscle),H-3:TFWT,0.13,,Bq/L
2022/7/12,Flatfish (muscle),H-3:TFWT,0.10,,Bq/kg-fresh
2022/7/12,Flatfish (muscle),H-3:OBT,,0.29,Bq/L
2022/7/12,Flatfish (muscle),H-3:OBT,,0.040,Bq/kg-fresh
2022/6/23,Common skete (muscle),Cs-134,,2.3,Bq/kg-fresh
2022/6/23,Flatfish (muscle),Cs-134,,6.9,Bq/kg-fresh
2022/6/23,Flatfish (muscle),Cs-134,,3.4,Bq/kg-fresh
2022/6/23,Roundnose flounder (muscle),Cs-134,,3.1,Bq/kg-fresh
2022/6/23,Lepidotrigla microptena (muscle),Cs-134,,3.6,Bq/kg-fresh
2022/6/23,Searobin (muscle),Cs-134,,3.7,Bq/kg-fresh
2022/6/23,John dory (muscle),Cs-134,,3.4,Bq/kg-fresh
2022/6/23,Common skete (muscle),Cs-137,,4.1,Bq/kg-fresh
2022/6/23,Flatfish (muscle),Cs-137,,5.5,Bq/kg-fresh
2022/6/23,Flatfish (muscle),Cs-137,,4.0,Bq/kg-fresh
2022/6/23,Roundnose flounder (muscle),Cs-137,,3.9,Bq/kg-fresh
2022/6/23,Lepidotrigla microptena (muscle),Cs-137,,3.5,Bq/kg-fresh
2022/6/23,Searobin (muscle),Cs-137,,4.3,Bq/kg-fresh
2022/6/23,John dory (muscle),Cs-137,,3.1,Bq/kg-fresh
2022/6/23,Flatfish (muscle),H-3:TFWT,0.12,,Bq/L
2022/6/23,Flatfish (muscle),H-3:TFWT,0.095,,Bq/kg-fresh
2022/6/23,Flatfish (muscle),H-3:OBT,,0.26,Bq/L
2022/6/23,Flatfish (muscle),H-3:OBT,,0.038,Bq/kg-fresh
2022/5/26,Common skete (muscle),Cs-134,,3.8,Bq/kg-fresh
2022/5/26,Flatfish (muscle),Cs-134,,4.6,Bq/kg-fresh
2022/5/26,Flatfish (muscle),Cs-134,,4.3,Bq/kg-fresh
2022/5/26,Roundnose flounder (muscle),Cs-134,,4.2,Bq/kg-fresh
2022/5/26,Searobin (muscle),Cs-134,,3.8,Bq/kg-fresh
2022/5/26,Yellow goosefish (whole),Cs-134,,3.8,Bq/kg-fresh
2022/5/26,Red sea bream (muscle),Cs-134,,2.7,Bq/kg-fresh
2022/5/26,John dory (muscle),Cs-134,,3.9,Bq/kg-fresh
2022/5/26,Common skete (muscle),Cs-137,,3.6,Bq/kg-fresh
2022/5/26,Flatfish (muscle),Cs-137,,5.5,Bq/kg-fresh
2022/5/26,Flatfish (muscle),Cs-137,,3.7,Bq/kg-fresh
2022/5/26,Roundnose flounder (muscle),Cs-137,,3.7,Bq/kg-fresh
2022/5/26,Searobin (muscle),Cs-137,,3.4,Bq/kg-fresh
2022/5/26,Yellow goosefish (whole),Cs-137,,3.5,Bq/kg-fresh
2022/5/26,Red sea bream (muscle),Cs-137,,2.9,Bq/kg-fresh
2022/5/26,John dory (muscle),Cs-137,,3.4,Bq/kg-fresh
2022/5/26,Flatfish (muscle),H-3:TFWT,0.083,,Bq/L
2022/5/26,Flatfish (muscle),H-3:TFWT,0.063,,Bq/kg-fresh
2022/5/12,Common skete (muscle),Cs-134,,3.0,Bq/kg-fresh
2022/5/12,Flatfish (muscle),Cs-134,,3.7,Bq/kg-fresh
2022/5/12,Flatfish (muscle),Cs-134,,5.4,Bq/kg-fresh
2022/5/12,Blue crab (whole),Cs-134,,4.0,Bq/kg-fresh
2022/5/12,Black rockfish (muscle),Cs-134,,3.2,Bq/kg-fresh
2022/5/12,Chub mackerel (muscle),Cs-134,,3.8,Bq/kg-fresh
2022/5/12,Pitted stingray (muscle),Cs-134,,2.9,Bq/kg-fresh
2022/5/12,Common skete (muscle),Cs-137,,3.3,Bq/kg-fresh
2022/5/12,Flatfish (muscle),Cs-137,,3.8,Bq/kg-fresh
2022/5/12,Flatfish (muscle),Cs-137,,5.8,Bq/kg-fresh
2022/5/12,Blue crab (whole),Cs-137,,4.1,Bq/kg-fresh
2022/5/12,Black rockfish (muscle),Cs-137,,3.2,Bq/kg-fresh
2022/5/12,Chub mackerel (muscle),Cs-137,,3.4,Bq/kg-fresh
2022/5/12,Pitted stingray (muscle),Cs-137,,3.5,Bq/kg-fresh
2022/5/12,Flatfish (muscle),H-3:TFWT,0.11,,Bq/L
2022/5/12,Flatfish (muscle),H-3:TFWT,0.080,,Bq/kg-fresh
2022/5/12,Flatfish (muscle),H-3:OBT,,0.27,Bq/L
2022/5/12,Flatfish (muscle),H-3:OBT,,0.046,Bq/kg-fresh
2022/3/10,Flatfish (muscle),Cs-134,,3.7,Bq/kg-fresh
2022/3/10,Roundnose flounder (muscle),Cs-134,,3.5,Bq/kg-fresh
2022/3/10,Lepidotrigla microptena (muscle),Cs-134,,4.1,Bq/kg-fresh
2022/3/10,Marbled sole (muscle),Cs-134,,3.4,Bq/kg-fresh
2022/3/10,Pacific cod (muscle),Cs-134,,3.1,Bq/kg-fresh
2022/3/10,Flatfish (muscle),Cs-137,,3.6,Bq/kg-fresh
2022/3/10,Roundnose flounder (muscle),Cs-137,,3.3,Bq/kg-fresh
2022/3/10,Lepidotrigla microptena (muscle),Cs-137,,3.4,Bq/kg-fresh
2022/3/10,Marbled sole (muscle),Cs-137,3.3,,Bq/kg-fresh
2022/3/10,Pacific cod (muscle),Cs-137,,4.0,Bq/kg-fresh
2022/2/4,Common skete (muscle),Cs-134,,3.5,Bq/kg-fresh
2022/2/4,Roundnose flounder (muscle),Cs-134,,3.7,Bq/kg-fresh
2022/2/4,Marbled sole (muscle),Cs-134,,3.5,Bq/kg-fresh
2022/2/4,Common skete (muscle),Cs-137,,3.8,Bq/kg-fresh
2022/2/4,Roundnose flounder (muscle),Cs-137,,3.7,Bq/kg-fresh
2022/2/4,Marbled sole (muscle),Cs-137,,4.3,Bq/kg-fresh
2022/1/27,Common skete (muscle),Cs-134,,4.0,Bq/kg-fresh
2022/1/27,Flatfish (muscle),Cs-134,,3.2,Bq/kg-fresh
2022/1/27,Roundnose flounder (muscle),Cs-134,,3.5,Bq/kg-fresh
2022/1/27,Lepidotrigla microptena (muscle),Cs-134,,3.1,Bq/kg-fresh
2022/1/27,Stone flounder (muscle),Cs-134,,3.9,Bq/kg-fresh
2022/1/27,Black rockfish (muscle),Cs-134,,3.3,Bq/kg-fresh
2022/1/27,Marbled sole (muscle),Cs-134,,3.7,Bq/kg-fresh
2022/1/27,Sea raven (muscle),Cs-134,,3.6,Bq/kg-fresh
2022/1/27,Common skete (muscle),Cs-137,,4.0,Bq/kg-fresh
2022/1/27,Flatfish (muscle),Cs-137,,3.3,Bq/kg-fresh
2022/1/27,Roundnose flounder (muscle),Cs-137,,4.0,Bq/kg-fresh
2022/1/27,Lepidotrigla microptena (muscle),Cs-137,,4.3,Bq/kg-fresh
2022/1/27,Stone flounder (muscle),Cs-137,,4.0,Bq/kg-fresh
2022/1/27,Black rockfish (muscle),Cs-137,,4.0,Bq/kg-fresh
2022/1/27,Marbled sole (muscle),Cs-137,,2.9,Bq/kg-fresh
2022/1/27,Sea raven (muscle),Cs-137,,3.4,Bq/kg-fresh
2021/12/24,Common skete (muscle),Cs-134,,4.0,Bq/kg-fresh
2021/12/24,Flatfish (muscle),Cs-134,,2.7,Bq/kg-fresh
2021/12/24,Flatfish (muscle),Cs-134,,3.8,Bq/kg-fresh
2021/12/24,Roundnose flounder (muscle),Cs-134,,4.0,Bq/kg-fresh
2021/12/24,Lepidotrigla microptena (muscle),Cs-134,,2.8,Bq/kg-fresh
2021/12/24,Searobin (muscle),Cs-134,,3.6,Bq/kg-fresh
2021/12/24,Ridged-eye flounder (muscle),Cs-134,,3.2,Bq/kg-fresh
2021/12/24,Common skete (muscle),Cs-137,,3.7,Bq/kg-fresh
2021/12/24,Flatfish (muscle),Cs-137,,3.7,Bq/kg-fresh
2021/12/24,Flatfish (muscle),Cs-137,,3.2,Bq/kg-fresh
2021/12/24,Roundnose flounder (muscle),Cs-137,,3.7,Bq/kg-fresh
2021/12/24,Lepidotrigla microptena (muscle),Cs-137,,3.6,Bq/kg-fresh
2021/12/24,Searobin (muscle),Cs-137,,3.8,Bq/kg-fresh
2021/12/24,Ridged-eye flounder (muscle),Cs-137,,3.4,Bq/kg-fresh
2021/11/18,Common skete (muscle),Cs-134,,3.5,Bq/kg-fresh
2021/11/18,Flatfish (muscle),Cs-134,,3.9,Bq/kg-fresh
2021/11/18,Flatfish (muscle),Cs-134,,3.7,Bq/kg-fresh
2021/11/18,Searobin (muscle),Cs-134,,4.2,Bq/kg-fresh
2021/11/18,Drumfish (muscle),Cs-134,,3.8,Bq/kg-fresh
2021/11/18,John dory (muscle),Cs-134,,3.5,Bq/kg-fresh
2021/11/18,Sea raven (muscle),Cs-134,,3.5,Bq/kg-fresh
2021/11/18,Common skete (muscle),Cs-137,,3.3,Bq/kg-fresh
2021/11/18,Flatfish (muscle),Cs-137,,3.4,Bq/kg-fresh
2021/11/18,Flatfish (muscle),Cs-137,,3.1,Bq/kg-fresh
2021/11/18,Searobin (muscle),Cs-137,,4.0,Bq/kg-fresh
2021/11/18,Drumfish (muscle),Cs-137,,3.8,Bq/kg-fresh
2021/11/18,John dory (muscle),Cs-137,,4.3,Bq/kg-fresh
2021/11/18,Sea raven (muscle),Cs-137,,3.2,Bq/kg-fresh
2021/10/13,Flatfish (muscle),Cs-134,,3.6,Bq/kg-fresh
2021/10/13,Flatfish (muscle),Cs-134,,3.3,Bq/kg-fresh
2021/10/13,Blue crab (whole),Cs-134,,3.5,Bq/kg-fresh
2021/10/13,Searobin (muscle),Cs-134,,3.6,Bq/kg-fresh
2021/10/13,Smooth dogfish (muscle),Cs-134,,4.0,Bq/kg-fresh
2021/10/13,Japanese angel shark  (muscle),Cs-134,,3.4,Bq/kg-fresh
2021/10/13,Flatfish (muscle),Cs-137,,3.7,Bq/kg-fresh
2021/10/13,Flatfish (muscle),Cs-137,,3.1,Bq/kg-fresh
2021/10/13,Blue crab (whole),Cs-137,,4.2,Bq/kg-fresh
2021/10/13,Searobin (muscle),Cs-137,2.9,,Bq/kg-fresh
2021/10/13,Smooth dogfish (muscle),Cs-137,,3.5,Bq/kg-fresh
2021/10/13,Japanese angel shark  (muscle),Cs-137,,3.5,Bq/kg-fresh
2021/9/3,Flatfish (muscle),Cs-134,,3.4,Bq/kg-fresh
2021/9/3,Searobin (muscle),Cs-134,,3.7,Bq/kg-fresh
2021/9/3,Japanese angel shark  (muscle),Cs-134,,3.6,Bq/kg-fresh
2021/9/3,Flatfish (muscle),Cs-137,,3.3,Bq/kg-fresh
2021/9/3,Searobin (muscle),Cs-137,,3.4,Bq/kg-fresh
2021/9/3,Japanese angel shark  (muscle),Cs-137,,4.8,Bq/kg-fresh
2021/8/26,Common skete (muscle),Cs-134,,3.5,Bq/kg-fresh
2021/8/26,Blue crab (whole),Cs-134,,3.2,Bq/kg-fresh
2021/8/26,Searobin (muscle),Cs-134,,4.1,Bq/kg-fresh
2021/8/26,Flathead (muscle),Cs-134,,3.6,Bq/kg-fresh
2021/8/26,Japanese angel shark  (muscle),Cs-134,,2.7,Bq/kg-fresh
2021/8/26,John dory (muscle),Cs-134,,3.8,Bq/kg-fresh
2021/8/26,Common skete (muscle),Cs-137,,3.3,Bq/kg-fresh
2021/8/26,Blue crab (whole),Cs-137,,4.2,Bq/kg-fresh
2021/8/26,Searobin (muscle),Cs-137,,3.6,Bq/kg-fresh
2021/8/26,Flathead (muscle),Cs-137,6.2,,Bq/kg-fresh
2021/8/26,Japanese angel shark  (muscle),Cs-137,,3.8,Bq/kg-fresh
2021/8/26,John dory (muscle),Cs-137,,3.7,Bq/kg-fresh
2021/8/6,Common skete (muscle),Cs-134,,3.3,Bq/kg-fresh
2021/8/6,Flatfish (muscle),Cs-134,,3.8,Bq/kg-fresh
2021/8/6,Stingray (muscle),Cs-134,,3.5,Bq/kg-fresh
2021/8/6,Blue crab (whole),Cs-134,,2.9,Bq/kg-fresh
2021/8/6,Searobin (muscle),Cs-134,,4.1,Bq/kg-fresh
2021/8/6,Common skete (muscle),Cs-137,5.2,,Bq/kg-fresh
2021/8/6,Flatfish (muscle),Cs-137,,3.6,Bq/kg-fresh
2021/8/6,Stingray (muscle),Cs-137,,3.6,Bq/kg-fresh
2021/8/6,Blue crab (whole),Cs-137,,3.4,Bq/kg-fresh
2021/8/6,Searobin (muscle),Cs-137,,3.8,Bq/kg-fresh
2021/6/18,Common skete (muscle),Cs-134,,3.4,Bq/kg-fresh
2021/6/18,Flatfish (muscle),Cs-134,,3.9,Bq/kg-fresh
2021/6/18,Flatfish (muscle),Cs-134,,4.0,Bq/kg-fresh
2021/6/18,Roundnose flounder (muscle),Cs-134,,3.3,Bq/kg-fresh
2021/6/18,Lepidotrigla microptena (muscle),Cs-134,,3.1,Bq/kg-fresh
2021/6/18,Stone flounder (muscle),Cs-134,,3.6,Bq/kg-fresh
2021/6/18,Searobin (muscle),Cs-134,,3.6,Bq/kg-fresh
2021/6/18,Yellow goosefish (whole),Cs-134,,2.9,Bq/kg-fresh
2021/6/18,Smooth dogfish (muscle),Cs-134,,3.3,Bq/kg-fresh
2021/6/18,John dory (muscle),Cs-134,,3.3,Bq/kg-fresh
2021/6/18,Common skete (muscle),Cs-137,,3.4,Bq/kg-fresh
2021/6/18,Flatfish (muscle),Cs-137,,3.8,Bq/kg-fresh
2021/6/18,Flatfish (muscle),Cs-137,,3.2,Bq/kg-fresh
2021/6/18,Roundnose flounder (muscle),Cs-137,4.1,,Bq/kg-fresh
2021/6/18,Lepidotrigla microptena (muscle),Cs-137,,3.7,Bq/kg-fresh
2021/6/18,Stone flounder (muscle),Cs-137,,3.7,Bq/kg-fresh
2021/6/18,Searobin (muscle),Cs-137,,3.8,Bq/kg-fresh
2021/6/18,Yellow goosefish (whole),Cs-137,,3.1,Bq/kg-fresh
2021/6/18,Smooth dogfish (muscle),Cs-137,,4.0,Bq/kg-fresh
2021/6/18,John dory (muscle),Cs-137,,3.8,Bq/kg-fresh
2021/5/20,Common skete (muscle),Cs-134,,4.2,Bq/kg-fresh
2021/5/20,Flatfish (muscle),Cs-134,,3.7,Bq/kg-fresh
2021/5/20,Flatfish (muscle),Cs-134,,3.5,Bq/kg-fresh
2021/5/20,Stingray (muscle),Cs-134,,3.1,Bq/kg-fresh
2021/5/20,Stone flounder (muscle),Cs-134,,4.1,Bq/kg-fresh
2021/5/20,Blue crab (whole),Cs-134,,3.2,Bq/kg-fresh
2021/5/20,Ovalipes punctatus (whole),Cs-134,,4.2,Bq/kg-fresh
2021/5/20,Searobin (muscle),Cs-134,,3.2,Bq/kg-fresh
2021/5/20,Ridged-eye flounder (muscle),Cs-134,,3.5,Bq/kg-fresh
2021/5/20,Common skete (muscle),Cs-137,,4.0,Bq/kg-fresh
2021/5/20,Flatfish (muscle),Cs-137,,3.9,Bq/kg-fresh
2021/5/20,Flatfish (muscle),Cs-137,,3.2,Bq/kg-fresh
2021/5/20,Stingray (muscle),Cs-137,,4.1,Bq/kg-fresh
2021/5/20,Stone flounder (muscle),Cs-137,,3.7,Bq/kg-fresh
2021/5/20,Blue crab (whole),Cs-137,,3.5,Bq/kg-fresh
2021/5/20,Ovalipes punctatus (whole),Cs-137,,4.0,Bq/kg-fresh
2021/5/20,Searobin (muscle),Cs-137,,3.8,Bq/kg-fresh
2021/5/20,Ridged-eye flounder (muscle),Cs-137,,3.9,Bq/kg-fresh
2021/4/22,Common skete (muscle),Cs-134,,3.8,Bq/kg-fresh
2021/4/22,Flatfish (muscle),Cs-134,,3.9,Bq/kg-fresh
2021/4/22,Stingray (muscle),Cs-134,,4.3,Bq/kg-fresh
2021/4/22,Lepidotrigla microptena (muscle),Cs-134,,3.6,Bq/kg-fresh
2021/4/22,Common skete (muscle),Cs-137,,3.2,Bq/kg-fresh
2021/4/22,Flatfish (muscle),Cs-137,,3.8,Bq/kg-fresh
2021/4/22,Stingray (muscle),Cs-137,,3.6,Bq/kg-fresh
2021/4/22,Lepidotrigla microptena (muscle),Cs-137,,3.9,Bq/kg-fresh
2021/3/5,Common skete (muscle),Cs-134,,3.7,Bq/kg-fresh
2021/3/5,Flatfish (muscle),Cs-134,,2.6,Bq/kg-fresh
2021/3/5,Roundnose flounder (muscle),Cs-134,,4.3,Bq/kg-fresh
2021/3/5,Common skete (muscle),Cs-137,,3.3,Bq/kg-fresh
2021/3/5,Flatfish (muscle),Cs-137,,4.0,Bq/kg-fresh
2021/3/5,Roundnose flounder (muscle),Cs-137,,3.4,Bq/kg-fresh
